w	mu_1	sigma_1	mu_2	sigma_2	logPrior	logL
4.08458831053953641543e-01	2.46752694600053223972e-01	1.75740124528054431075e+00	3.62348527032188139074e+00	9.49359230405258380792e-01	0.00000000000000000000e+00	5.91126060084953587648e+03
2.85388227178812570184e-01	-2.03186176443290678062e-01	1.49633231661551224789e+00	3.49964409406847209993e+00	9.84022708190262274108e-01	0.00000000000000000000e+00	5.91125308270358800655e+03
4.03209444925080928712e-01	4.05364203227312647204e-01	1.95542679963045085145e+00	3.66877623297256993951e+00	9.10320018759053994906e-01	0.00000000000000000000e+00	5.91126571674846127280e+03
3.37056246303526541030e-01	1.02652897613728324999e-01	1.61897008385506557815e+00	3.65281302053615020142e+00	8.99963460211839705316e-01	0.00000000000000000000e+00	5.91126659277274939086e+03
4.03209444925080928712e-01	4.05364203227312647204e-01	1.95542679963045085145e+00	3.66877623297256993951e+00	9.10320018759053994906e-01	0.00000000000000000000e+00	5.91126571674846127280e+03
3.68421331923059369728e-01	1.77998358368463227563e-01	1.84431337875691303552e+00	3.57698939107512714486e+00	9.73718732390700836277e-01	0.00000000000000000000e+00	5.91126907503118036402e+03
3.16471604098285952400e-01	-6.85181275385237792408e-02	1.64041378056901088200e+00	3.60317377514725123433e+00	9.29301844065144266871e-01	0.00000000000000000000e+00	5.91127494000687329390e+03
3.03444423160287524155e-01	-1.30812153894088956108e-01	1.40836165650861921961e+00	3.51639142939958437850e+00	1.06476768684038414214e+00	0.00000000000000000000e+00	5.91127527595453284448e+03
3.33962445354843984191e-01	1.49478265745594918190e-01	1.66407965324316031719e+00	3.65974830700817310714e+00	9.43526142087630970146e-01	0.00000000000000000000e+00	5.91127662057003635709e+03
3.06767605364592355066e-01	-4.32445397844427426026e-01	1.33688134951538217798e+00	3.44996244953473985007e+00	1.09275868285296784421e+00	0.00000000000000000000e+00	5.91128714823044265358e+03
3.33962445354843984191e-01	1.49478265745594918190e-01	1.66407965324316031719e+00	3.65974830700817310714e+00	9.43526142087630970146e-01	0.00000000000000000000e+00	5.91127662057003635709e+03
3.26281073173982860691e-01	-2.91734429242560100448e-01	1.39176284567830732541e+00	3.64083812837275200280e+00	9.95439191466089723370e-01	0.00000000000000000000e+00	5.91128729427212601877e+03
3.53278921307395632478e-01	-3.24224114020910281209e-01	1.49807016175097151844e+00	3.53647905756156077928e+00	9.91100384020326852230e-01	0.00000000000000000000e+00	5.91129274620032811072e+03
3.26281073173982860691e-01	-2.91734429242560100448e-01	1.39176284567830732541e+00	3.64083812837275200280e+00	9.95439191466089723370e-01	0.00000000000000000000e+00	5.91128729427212601877e+03
2.81549954576335692558e-01	-3.12788597044706129235e-01	1.36108236778395119693e+00	3.44148506216326310891e+00	1.08583764379225922170e+00	0.00000000000000000000e+00	5.91129630438300046080e+03
3.55173984749649895853e-01	5.25701437062383522547e-02	1.78777954743489009282e+00	3.65231036059969582652e+00	9.85039985863705780389e-01	0.00000000000000000000e+00	5.91130397432837253291e+03
2.81549954576335692558e-01	-3.12788597044706129235e-01	1.36108236778395119693e+00	3.44148506216326310891e+00	1.08583764379225922170e+00	0.00000000000000000000e+00	5.91129630438300046080e+03
3.76697921106798838675e-01	2.25285461050107105319e-01	1.87170199160128380989e+00	3.60050632537552539603e+00	9.18911398273895674293e-01	0.00000000000000000000e+00	5.91130629744797079184e+03
2.72053778523127731681e-01	-4.71718651271692379634e-01	1.29671935948899541557e+00	3.39576359000739014249e+00	1.07752685835449657503e+00	0.00000000000000000000e+00	5.91131507796613277606e+03
2.72053778523127731681e-01	-4.71718651271692379634e-01	1.29671935948899541557e+00	3.39576359000739014249e+00	1.07752685835449657503e+00	0.00000000000000000000e+00	5.91131507796613277606e+03
3.38742160809469505800e-01	-2.47065245590451121327e-01	1.64702988722300092128e+00	3.50718685723960987843e+00	9.87468388444189937303e-01	0.00000000000000000000e+00	5.91131754073730644450e+03
2.77951503458530924107e-01	-3.17436363831439971595e-01	1.29240731812390929889e+00	3.49295205703089717275e+00	9.75588216594068469156e-01	0.00000000000000000000e+00	5.91132021707579315262e+03
2.77951503458530924107e-01	-3.17436363831439971595e-01	1.29240731812390929889e+00	3.49295205703089717275e+00	9.75588216594068469156e-01	0.00000000000000000000e+00	5.91132021707579315262e+03
2.98526594629791919289e-01	-4.91582555186973801931e-01	1.38911699067787663964e+00	3.42165154254712344795e+00	1.03204198446461492544e+00	0.00000000000000000000e+00	5.91132184619026611472e+03
3.41171309839636227590e-01	-2.97920456133657085562e-01	1.62768363683747585569e+00	3.60270844555496116968e+00	9.85911739028926925599e-01	0.00000000000000000000e+00	5.91132981924170871935e+03
3.41171309839636227590e-01	-2.97920456133657085562e-01	1.62768363683747585569e+00	3.60270844555496116968e+00	9.85911739028926925599e-01	0.00000000000000000000e+00	5.91132981924170871935e+03
3.79590133074089619569e-01	-1.01602824035717562157e-01	1.51172116011164248128e+00	3.59664983342044841663e+00	9.60640027545427765965e-01	0.00000000000000000000e+00	5.91133261772243076848e+03
2.83123535651035596050e-01	-3.00581927280114458156e-01	1.34061133580268365684e+00	3.49093472891120848445e+00	9.62196956073206766114e-01	0.00000000000000000000e+00	5.91134232496028471360e+03
3.79590133074089619569e-01	-1.01602824035717562157e-01	1.51172116011164248128e+00	3.59664983342044841663e+00	9.60640027545427765965e-01	0.00000000000000000000e+00	5.91133261772243076848e+03
2.77216310133502841229e-01	-4.68291715070551006761e-01	1.42365624505200538685e+00	3.44682386952209496300e+00	1.03110168217900777243e+00	0.00000000000000000000e+00	5.91134643654716364836e+03
3.61095859358577297993e-01	1.17898371407952312628e-01	1.66374928597770233019e+00	3.57645898219435309784e+00	1.02008448396612316778e+00	0.00000000000000000000e+00	5.91135318984336117865e+03
2.77216310133502841229e-01	-4.68291715070551006761e-01	1.42365624505200538685e+00	3.44682386952209496300e+00	1.03110168217900777243e+00	0.00000000000000000000e+00	5.91134643654716364836e+03
3.35090917411427657857e-01	-9.53140438386078647781e-02	1.41202962598263659366e+00	3.50657907732969054138e+00	1.03737526632653542791e+00	0.00000000000000000000e+00	5.91135704447804528172e+03
3.40668222666690390099e-01	-1.28295355188504378585e-02	1.72473698093515070973e+00	3.53350271744435229238e+00	1.01447837274995356083e+00	0.00000000000000000000e+00	5.91136815568100428209e+03
3.35090917411427657857e-01	-9.53140438386078647781e-02	1.41202962598263659366e+00	3.50657907732969054138e+00	1.03737526632653542791e+00	0.00000000000000000000e+00	5.91135704447804528172e+03
3.13867758752231107433e-01	-3.90203777931777517907e-01	1.49008434230508801654e+00	3.57717838867607262898e+00	9.51988090347420601312e-01	0.00000000000000000000e+00	5.91136898383850530081e+03
2.97978232586270874727e-01	-4.61293433150676501775e-01	1.47346256160764865761e+00	3.49563706918176020366e+00	1.06850636246638663884e+00	0.00000000000000000000e+00	5.91137379018111732876e+03
3.13867758752231107433e-01	-3.90203777931777517907e-01	1.49008434230508801654e+00	3.57717838867607262898e+00	9.51988090347420601312e-01	0.00000000000000000000e+00	5.91136898383850530081e+03
3.58166076235928609872e-01	4.72301668855162892768e-03	1.65767761049518180805e+00	3.64080113781180703114e+00	1.01997426102787924762e+00	0.00000000000000000000e+00	5.91137748025408563990e+03
4.22693843320689877086e-01	3.27329839629918406541e-01	1.82408120849485233528e+00	3.68714162772361131459e+00	9.17729305237375725390e-01	0.00000000000000000000e+00	5.91137813963721964683e+03
3.58166076235928609872e-01	4.72301668855162892768e-03	1.65767761049518180805e+00	3.64080113781180703114e+00	1.01997426102787924762e+00	0.00000000000000000000e+00	5.91137748025408563990e+03
3.31143872315164955467e-01	-1.00861156780132965594e-01	1.33364927563075363892e+00	3.56552830356721939253e+00	9.41083403837656540247e-01	0.00000000000000000000e+00	5.91137877657385706698e+03
3.14950768101065481375e-01	-2.22856819609669187798e-02	1.45463496955823856638e+00	3.49774694275562580970e+00	9.74342976781833680633e-01	0.00000000000000000000e+00	5.91138097000895413657e+03
3.14950768101065481375e-01	-2.22856819609669187798e-02	1.45463496955823856638e+00	3.49774694275562580970e+00	9.74342976781833680633e-01	0.00000000000000000000e+00	5.91138097000895413657e+03
4.13994515645357108458e-01	2.40229769096265755035e-01	1.81299978454980181830e+00	3.63937572753736526820e+00	9.07477805705511841872e-01	0.00000000000000000000e+00	5.91138386768574764574e+03
3.21344508677433748911e-01	-3.67299769246062113304e-01	1.40865866708609854818e+00	3.46955377251701335695e+00	1.07474891332037048031e+00	0.00000000000000000000e+00	5.91138439147635472182e+03
4.13994515645357108458e-01	2.40229769096265755035e-01	1.81299978454980181830e+00	3.63937572753736526820e+00	9.07477805705511841872e-01	0.00000000000000000000e+00	5.91138386768574764574e+03
3.29359626781408676433e-01	-1.03161409415819915747e-01	1.60288290243465048057e+00	3.49031648428578122889e+00	9.58608926141865436144e-01	0.00000000000000000000e+00	5.91138546043512451433e+03
2.92233809307243408426e-01	-4.00315857525794016603e-01	1.47928242363728923436e+00	3.46407648753768393490e+00	1.07418998469804094498e+00	0.00000000000000000000e+00	5.91138957030078290700e+03
3.29359626781408676433e-01	-1.03161409415819915747e-01	1.60288290243465048057e+00	3.49031648428578122889e+00	9.58608926141865436144e-01	0.00000000000000000000e+00	5.91138546043512451433e+03
3.02724995448501010831e-01	-4.06267533080061360451e-01	1.35458051074479479681e+00	3.44336433732569213717e+00	1.09550282624568828815e+00	0.00000000000000000000e+00	5.91139531112177701289e+03
3.10087177642128064559e-01	-2.58113230162666351664e-01	1.41923258368906113347e+00	3.42730741607572264584e+00	1.00510395877960356792e+00	0.00000000000000000000e+00	5.91139560457674087957e+03
3.02724995448501010831e-01	-4.06267533080061360451e-01	1.35458051074479479681e+00	3.44336433732569213717e+00	1.09550282624568828815e+00	0.00000000000000000000e+00	5.91139531112177701289e+03
3.01072647317595143424e-01	-5.41095590943740378798e-01	1.32219797105387537606e+00	3.42774088215297645377e+00	1.04392367535607633044e+00	0.00000000000000000000e+00	5.91139684305879472959e+03
3.25878224872584998373e-01	-4.74973854072087253719e-01	1.33687541514317076441e+00	3.51592923486487052287e+00	1.02712974523448319353e+00	0.00000000000000000000e+00	5.91139787578087998554e+03
3.01072647317595143424e-01	-5.41095590943740378798e-01	1.32219797105387537606e+00	3.42774088215297645377e+00	1.04392367535607633044e+00	0.00000000000000000000e+00	5.91139684305879472959e+03
3.57829443698601534773e-01	-1.85867423768937382877e-02	1.53012557740719978838e+00	3.63996395885106460710e+00	8.82948509959196492503e-01	0.00000000000000000000e+00	5.91140161934929346899e+03
3.77578860955604778127e-01	2.13822274669387274448e-01	1.84657491438355192415e+00	3.69560097598128445284e+00	9.37740337542413926464e-01	0.00000000000000000000e+00	5.91141451537800185179e+03
3.57829443698601534773e-01	-1.85867423768937382877e-02	1.53012557740719978838e+00	3.63996395885106460710e+00	8.82948509959196492503e-01	0.00000000000000000000e+00	5.91140161934929346899e+03
3.92656772475222737295e-01	4.19241353926566862054e-01	1.78561718348129438994e+00	3.63371312691330317080e+00	9.25641424244169175317e-01	0.00000000000000000000e+00	5.91141524580805344158e+03
3.73642464198461088376e-01	-1.19625574511147164669e-01	1.64311232066674284269e+00	3.63651281941427040323e+00	9.82599368358584634997e-01	0.00000000000000000000e+00	5.91141911508009798126e+03
3.92656772475222737295e-01	4.19241353926566862054e-01	1.78561718348129438994e+00	3.63371312691330317080e+00	9.25641424244169175317e-01	0.00000000000000000000e+00	5.91141524580805344158e+03
3.60569829488173843046e-01	1.50080807292014423160e-01	1.80493206580651177617e+00	3.65001929669390223765e+00	9.84323099427571790443e-01	0.00000000000000000000e+00	5.91142231747539062781e+03
3.46843908827922486893e-01	-1.59133386027598133783e-01	1.34106385319752785534e+00	3.53798026809028209883e+00	9.63686325988362457728e-01	0.00000000000000000000e+00	5.91142305968085838686e+03
3.60569829488173843046e-01	1.50080807292014423160e-01	1.80493206580651177617e+00	3.65001929669390223765e+00	9.84323099427571790443e-01	0.00000000000000000000e+00	5.91142231747539062781e+03
3.34469930642042667657e-01	-1.37248341928116746047e-01	1.34750267641117393858e+00	3.60444789146019139991e+00	1.01263852122162734126e+00	0.00000000000000000000e+00	5.91142724719870329864e+03
3.52875635254974451271e-01	1.14091367447250693901e-01	1.67833514635483305177e+00	3.70673841667333681116e+00	9.36303466876241330397e-01	0.00000000000000000000e+00	5.91143143952072750835e+03
3.52875635254974451271e-01	1.14091367447250693901e-01	1.67833514635483305177e+00	3.70673841667333681116e+00	9.36303466876241330397e-01	0.00000000000000000000e+00	5.91143143952072750835e+03
3.66446647398560587661e-01	1.50845117475488427194e-01	1.51577408832169391317e+00	3.67563508539515559903e+00	9.39317586951769478709e-01	0.00000000000000000000e+00	5.91143306153212688514e+03
3.36727310312891436883e-01	-2.83430961475279574735e-01	1.63221067968574407026e+00	3.51753040122343474394e+00	9.76423897855936639978e-01	0.00000000000000000000e+00	5.91143480602511681354e+03
3.66446647398560587661e-01	1.50845117475488427194e-01	1.51577408832169391317e+00	3.67563508539515559903e+00	9.39317586951769478709e-01	0.00000000000000000000e+00	5.91143306153212688514e+03
3.56475112124695958649e-01	2.43231207000594612522e-01	1.70401978218168737023e+00	3.65751632322461261992e+00	9.78416439871669929573e-01	0.00000000000000000000e+00	5.91143659530250351963e+03
3.21031803254537173586e-01	-4.38257424155837571611e-01	1.41126154525429070574e+00	3.56852321111339421122e+00	9.64661197401075365399e-01	0.00000000000000000000e+00	5.91143710898494464345e+03
3.21031803254537173586e-01	-4.38257424155837571611e-01	1.41126154525429070574e+00	3.56852321111339421122e+00	9.64661197401075365399e-01	0.00000000000000000000e+00	5.91143710898494464345e+03
3.21098379570682879169e-01	2.16030741121976260777e-02	1.66739383763884796430e+00	3.61192833009981839609e+00	1.00122371506225560367e+00	0.00000000000000000000e+00	5.91145272831593865703e+03
2.74657931471639304988e-01	-2.29502735155129089506e-01	1.40175790356347618193e+00	3.53957683674103718019e+00	1.01839002132785405585e+00	0.00000000000000000000e+00	5.91145620433052044973e+03
3.21098379570682879169e-01	2.16030741121976260777e-02	1.66739383763884796430e+00	3.61192833009981839609e+00	1.00122371506225560367e+00	0.00000000000000000000e+00	5.91145272831593865703e+03
3.26933407942158416049e-01	-1.33072156836049060313e-01	1.57689704337718428206e+00	3.55360571008612202704e+00	1.06249847004660336047e+00	0.00000000000000000000e+00	5.91145797937208408257e+03
3.29431306619351271792e-01	-2.20847145779493131412e-01	1.55996067330193577405e+00	3.65157624188074469984e+00	9.37774058571971158571e-01	0.00000000000000000000e+00	5.91146228489290751895e+03
3.61571950500894079283e-01	1.46380431276038780464e-01	1.58405135113045614226e+00	3.67822396071734214473e+00	9.81493178088670981118e-01	0.00000000000000000000e+00	5.91146993958699385985e+03
3.79781625929454857982e-01	1.10942210324909223962e-01	1.74794588826563335182e+00	3.59596606143706720715e+00	8.96230574716235683930e-01	0.00000000000000000000e+00	5.91147183927477090037e+03
3.01117716666837287320e-01	-6.33208523813647977674e-02	1.56782846968251021735e+00	3.54208475737625461122e+00	9.62673811405680091013e-01	0.00000000000000000000e+00	5.91147206774838832644e+03
3.79781625929454857982e-01	1.10942210324909223962e-01	1.74794588826563335182e+00	3.59596606143706720715e+00	8.96230574716235683930e-01	0.00000000000000000000e+00	5.91147183927477090037e+03
3.05955009848566106267e-01	-5.39850565379766389462e-01	1.25699747529596717044e+00	3.46115315940029777408e+00	1.03617193561849996186e+00	0.00000000000000000000e+00	5.91147330951366075169e+03
3.50029285075211527012e-01	-3.18022543397183332647e-01	1.48892060983537466434e+00	3.51327053640020547931e+00	9.86773433147495548923e-01	0.00000000000000000000e+00	5.91147624892973453825e+03
3.05955009848566106267e-01	-5.39850565379766389462e-01	1.25699747529596717044e+00	3.46115315940029777408e+00	1.03617193561849996186e+00	0.00000000000000000000e+00	5.91147330951366075169e+03
2.96770829480284104029e-01	-5.08680571950116122704e-02	1.44447467280892904995e+00	3.57894152887347516412e+00	9.69782721773152500688e-01	0.00000000000000000000e+00	5.91149284541094039014e+03
3.15388144329331598925e-01	-4.73956310902747590674e-01	1.41847012757851276277e+00	3.45572787217016363925e+00	1.04245579555025780216e+00	0.00000000000000000000e+00	5.91150238820195954759e+03
2.96770829480284104029e-01	-5.08680571950116122704e-02	1.44447467280892904995e+00	3.57894152887347516412e+00	9.69782721773152500688e-01	0.00000000000000000000e+00	5.91149284541094039014e+03
3.56397247601048738908e-01	-1.83259524646986610152e-02	1.75450519723874109879e+00	3.62248513244554404267e+00	9.05254434890002235292e-01	0.00000000000000000000e+00	5.91150384198650317558e+03
2.91902042427216290577e-01	-5.71614178097821556968e-01	1.31461731455666286372e+00	3.50342788281078343360e+00	1.01674376165939506222e+00	0.00000000000000000000e+00	5.91150522362270385202e+03
3.56397247601048738908e-01	-1.83259524646986610152e-02	1.75450519723874109879e+00	3.62248513244554404267e+00	9.05254434890002235292e-01	0.00000000000000000000e+00	5.91150384198650317558e+03
3.17729214665812498275e-01	-6.96257693172143282689e-02	1.43758390905531507897e+00	3.62788697872912013764e+00	1.02051283947510440520e+00	0.00000000000000000000e+00	5.91150527094369317638e+03
4.02906949337228814656e-01	2.85491738866960664822e-01	1.93828680167685374336e+00	3.65522132552105505354e+00	9.28279621593674386659e-01	0.00000000000000000000e+00	5.91150741019884117122e+03
4.02906949337228814656e-01	2.85491738866960664822e-01	1.93828680167685374336e+00	3.65522132552105505354e+00	9.28279621593674386659e-01	0.00000000000000000000e+00	5.91150741019884117122e+03
3.24197359103833460114e-01	2.03445461424004228612e-02	1.71164943760659116201e+00	3.59907435005358333768e+00	9.47244870523192394884e-01	0.00000000000000000000e+00	5.91150908932574202481e+03
3.40469318665409581559e-01	-3.13926504497097746960e-01	1.48362318304634177579e+00	3.50944394688589422771e+00	1.04427581646492795286e+00	0.00000000000000000000e+00	5.91151345707265318197e+03
4.06035563162883972321e-01	2.96236618839196219621e-01	1.83599131595326880984e+00	3.63128846307770380974e+00	9.57363285870695412960e-01	0.00000000000000000000e+00	5.91151545922007608169e+03
2.83547738856903597249e-01	-5.25523756921781659557e-01	1.41801424227245664866e+00	3.47424137033101354533e+00	1.02545811470818204469e+00	0.00000000000000000000e+00	5.91151808253163835616e+03
3.33413104234576873619e-01	1.05922198325916691597e-01	1.57254824523120761981e+00	3.64436138013988530915e+00	9.07633588410399649860e-01	0.00000000000000000000e+00	5.91151975124760701874e+03
2.83547738856903597249e-01	-5.25523756921781659557e-01	1.41801424227245664866e+00	3.47424137033101354533e+00	1.02545811470818204469e+00	0.00000000000000000000e+00	5.91151808253163835616e+03
3.26230801070798326347e-01	-1.91963120754287175362e-01	1.63887059186407801903e+00	3.63661822292685243951e+00	9.92034276370428624858e-01	0.00000000000000000000e+00	5.91152163959231347690e+03
2.99566200589516939967e-01	-2.72646741649885837599e-01	1.34181273036825765566e+00	3.42901880227923072653e+00	1.06275816709436510266e+00	0.00000000000000000000e+00	5.91152473416250813898e+03
3.43248509510222177266e-01	3.57810199637310991094e-02	1.75115191440206530160e+00	3.62132980996270248397e+00	1.00408832467643982511e+00	0.00000000000000000000e+00	5.91152629515503667790e+03
3.31619565161340501547e-01	1.54977186492622875935e-01	1.65056650348252076377e+00	3.61088913079502837888e+00	9.29027032493639604027e-01	0.00000000000000000000e+00	5.91152721927856509865e+03
3.50877231630855324074e-01	-2.86517101548388830601e-01	1.45087005503869503897e+00	3.62268223984679416105e+00	9.67644800923080916633e-01	0.00000000000000000000e+00	5.91152827406234882801e+03
3.31619565161340501547e-01	1.54977186492622875935e-01	1.65056650348252076377e+00	3.61088913079502837888e+00	9.29027032493639604027e-01	0.00000000000000000000e+00	5.91152721927856509865e+03
3.21220076759608397232e-01	2.24300715183512675011e-02	1.40506136390777225387e+00	3.57353377252210213655e+00	9.57304817989542811141e-01	0.00000000000000000000e+00	5.91153653098147606215e+03
3.25407730993934218855e-01	-3.74308699096862929068e-01	1.45833882033337491890e+00	3.46735287784259371691e+00	1.05307692663019336621e+00	0.00000000000000000000e+00	5.91153982013665972772e+03
3.21220076759608397232e-01	2.24300715183512675011e-02	1.40506136390777225387e+00	3.57353377252210213655e+00	9.57304817989542811141e-01	0.00000000000000000000e+00	5.91153653098147606215e+03
3.05140264287934892540e-01	-2.81957707861420603379e-01	1.32056737655653355645e+00	3.43679931427384222076e+00	9.91357917448531744675e-01	0.00000000000000000000e+00	5.91154297308419245383e+03
3.47291080251949824120e-01	1.09387183236081833582e-01	1.62500581762908491434e+00	3.66229452883671502406e+00	9.99925471514573449561e-01	0.00000000000000000000e+00	5.91154347207204773440e+03
3.05140264287934892540e-01	-2.81957707861420603379e-01	1.32056737655653355645e+00	3.43679931427384222076e+00	9.91357917448531744675e-01	0.00000000000000000000e+00	5.91154297308419245383e+03
3.08375844599163839721e-01	-2.60887661588842412197e-01	1.64023327873659896525e+00	3.55341043286743385465e+00	1.00535393330774813769e+00	0.00000000000000000000e+00	5.91155010977689380525e+03
3.10976712139405586655e-01	-1.30884658404811726751e-01	1.63479088183776699594e+00	3.50230569855696005632e+00	1.01180495978403572899e+00	0.00000000000000000000e+00	5.91155101053684120416e+03
3.10976712139405586655e-01	-1.30884658404811726751e-01	1.63479088183776699594e+00	3.50230569855696005632e+00	1.01180495978403572899e+00	0.00000000000000000000e+00	5.91155101053684120416e+03
4.09689262009074517401e-01	3.02682403599717209097e-01	1.87253769127940650208e+00	3.62894832842385506311e+00	9.41225117917723563821e-01	0.00000000000000000000e+00	5.91155226527097693179e+03
3.48713108324430309803e-01	-5.04065414450917126388e-02	1.63153904197353583072e+00	3.49880393459919991628e+00	9.67997012193688277648e-01	0.00000000000000000000e+00	5.91155614396654345910e+03
4.09689262009074517401e-01	3.02682403599717209097e-01	1.87253769127940650208e+00	3.62894832842385506311e+00	9.41225117917723563821e-01	0.00000000000000000000e+00	5.91155226527097693179e+03
2.87417350610215727169e-01	-5.22332541302663710958e-01	1.32911680284869193613e+00	3.40547102184605110509e+00	1.06566843819988044118e+00	0.00000000000000000000e+00	5.91156250903039108380e+03
3.75309903770428443526e-01	-7.64730508790909587619e-03	1.68187287356482362277e+00	3.62298451980513469550e+00	1.00466523702692667186e+00	0.00000000000000000000e+00	5.91156432361408678844e+03
2.87417350610215727169e-01	-5.22332541302663710958e-01	1.32911680284869193613e+00	3.40547102184605110509e+00	1.06566843819988044118e+00	0.00000000000000000000e+00	5.91156250903039108380e+03
2.99567022255452175550e-01	-2.86290643735090666322e-01	1.54020025900702539623e+00	3.49459516002974490689e+00	9.69761253625171737447e-01	0.00000000000000000000e+00	5.91156621015072596492e+03
3.71157203795232093491e-01	9.53119313212707763849e-02	1.48469788260853863271e+00	3.59632916643012690017e+00	9.47834792111092450106e-01	0.00000000000000000000e+00	5.91157060840681697300e+03
3.71157203795232093491e-01	9.53119313212707763849e-02	1.48469788260853863271e+00	3.59632916643012690017e+00	9.47834792111092450106e-01	0.00000000000000000000e+00	5.91157060840681697300e+03
3.75493797277717922256e-01	3.13256818368839284883e-01	1.79447577281418180206e+00	3.60717340052649593218e+00	9.11107674542868339884e-01	0.00000000000000000000e+00	5.91157444086750456336e+03
3.18155397395558814377e-01	-2.46509188168893278448e-01	1.40455488309081788501e+00	3.62714644731779545239e+00	9.30532190329583008825e-01	0.00000000000000000000e+00	5.91157952240159193025e+03
3.75493797277717922256e-01	3.13256818368839284883e-01	1.79447577281418180206e+00	3.60717340052649593218e+00	9.11107674542868339884e-01	0.00000000000000000000e+00	5.91157444086750456336e+03
3.58168993329570084505e-01	-2.49171555176327663705e-01	1.58756413196047807546e+00	3.53800594506580345922e+00	9.83203636425749705197e-01	0.00000000000000000000e+00	5.91158122350098892639e+03
4.20337634603336229855e-01	3.12422464716965220255e-01	1.85207368024342611257e+00	3.68940871106697843018e+00	9.14969056473820652187e-01	0.00000000000000000000e+00	5.91158232238107939338e+03
3.58168993329570084505e-01	-2.49171555176327663705e-01	1.58756413196047807546e+00	3.53800594506580345922e+00	9.83203636425749705197e-01	0.00000000000000000000e+00	5.91158122350098892639e+03
3.10078054041899087157e-01	-3.86292352927721793776e-01	1.24880510962926405405e+00	3.48057775826097515193e+00	1.07007811522885121214e+00	0.00000000000000000000e+00	5.91158734314684716082e+03
2.94609119743141745218e-01	-3.40778610562139705475e-01	1.37058059755853833828e+00	3.60539760281710952583e+00	1.03094115749286285855e+00	0.00000000000000000000e+00	5.91158923869417776586e+03
2.94609119743141745218e-01	-3.40778610562139705475e-01	1.37058059755853833828e+00	3.60539760281710952583e+00	1.03094115749286285855e+00	0.00000000000000000000e+00	5.91158923869417776586e+03
3.65683938712836886786e-01	-1.30271156397857246212e-01	1.71413197117941251690e+00	3.58424946502683372529e+00	9.91334483405999167260e-01	0.00000000000000000000e+00	5.91158985057528843754e+03
3.22323520357981452289e-01	-2.85283327072634429467e-01	1.39428119296132924099e+00	3.54333548323796021506e+00	1.07704466716966074102e+00	0.00000000000000000000e+00	5.91159557113101527648e+03
3.65683938712836886786e-01	-1.30271156397857246212e-01	1.71413197117941251690e+00	3.58424946502683372529e+00	9.91334483405999167260e-01	0.00000000000000000000e+00	5.91158985057528843754e+03
3.51837925283246866215e-01	-5.41362083877920813313e-02	1.43311261132302325549e+00	3.61915443580503382037e+00	9.02821156759254117574e-01	0.00000000000000000000e+00	5.91159841276806946553e+03
3.99085370896032354260e-01	3.82316263333500161448e-01	1.72741694214084851033e+00	3.65253392747780436522e+00	9.02048932394792557510e-01	0.00000000000000000000e+00	5.91159853247634509898e+03
3.99085370896032354260e-01	3.82316263333500161448e-01	1.72741694214084851033e+00	3.65253392747780436522e+00	9.02048932394792557510e-01	0.00000000000000000000e+00	5.91159853247634509898e+03
2.87772615342615223355e-01	-5.23981137093546101013e-01	1.21093429539500774261e+00	3.44045196158237409634e+00	1.08813294699245965980e+00	0.00000000000000000000e+00	5.91159865320624521701e+03
3.22390246281291648067e-01	-4.28156208649962621848e-01	1.39558925191340699179e+00	3.48047337348816654412e+00	1.06304960100225676101e+00	0.00000000000000000000e+00	5.91160608848038737051e+03
3.22390246281291648067e-01	-4.28156208649962621848e-01	1.39558925191340699179e+00	3.48047337348816654412e+00	1.06304960100225676101e+00	0.00000000000000000000e+00	5.91160608848038737051e+03
3.91897775299297590479e-01	1.04988910633491708269e-01	1.75492334421757401053e+00	3.69941228811691136258e+00	9.02295586766797774736e-01	0.00000000000000000000e+00	5.91160665762505414023e+03
3.96742677794705345118e-01	1.78780332839115013721e-01	1.79887131659213816981e+00	3.70937766589023709685e+00	9.28478227379405440800e-01	0.00000000000000000000e+00	5.91161132713394999882e+03
3.91897775299297590479e-01	1.04988910633491708269e-01	1.75492334421757401053e+00	3.69941228811691136258e+00	9.02295586766797774736e-01	0.00000000000000000000e+00	5.91160665762505414023e+03
2.90855062449992485263e-01	-4.06829269812440386112e-01	1.28828143768954195281e+00	3.42140075665207987754e+00	1.00208837894134439317e+00	0.00000000000000000000e+00	5.91161210398321145476e+03
2.79715058787684323072e-01	-4.11976334561684753854e-01	1.33779977019165619012e+00	3.56807511269408950128e+00	9.99107169102342873579e-01	0.00000000000000000000e+00	5.91161709646865165269e+03
2.90855062449992485263e-01	-4.06829269812440386112e-01	1.28828143768954195281e+00	3.42140075665207987754e+00	1.00208837894134439317e+00	0.00000000000000000000e+00	5.91161210398321145476e+03
3.30236230215913695307e-01	-1.62271754135819179510e-01	1.61193349045126232966e+00	3.52672744523730052890e+00	1.05297635962290336842e+00	0.00000000000000000000e+00	5.91161767955339564651e+03
3.39937752737068499265e-01	3.31809240930026408400e-02	1.50808144505349961406e+00	3.54960870327646604849e+00	9.15050394008145029368e-01	0.00000000000000000000e+00	5.91162158502920374303e+03
3.30236230215913695307e-01	-1.62271754135819179510e-01	1.61193349045126232966e+00	3.52672744523730052890e+00	1.05297635962290336842e+00	0.00000000000000000000e+00	5.91161767955339564651e+03
